| #  | Trade Date | Exit Date  |Ticker |Enter Price | Stop Loss  |Take Profit | Exit Price | Winner |  Capital   | Position |Spread|
Final trading capital is:19.834493561946
Highest Capital: 1241.4033333536
Max Drawdown :-0.98402252271358
Win percentage is: 0.64343163538874
Average fee: 0.87876815481654
Average risk reward: 0.36444813724577


General Information about the all iterations:
Number of iterations: 1
Average of final trading capital: 19.834493561946
Standart Deviation of final trading capital: 0

Average of risk reward ratio: 0.36444813724577
Standart Deviation of risk reward ratio: 0

Average of risk win percentage: 0.64343163538874
Standart Deviation of win percentage: 0

Average of max drawdown: -0.98402252271358
Standart Deviation of max drawdown: 0

Average of highest capital: 1241.4033333536
Standart Deviation of highest capital: 0


Amount of simulations where final trading capital is high gain: 0
Amount of simulations where final trading capital is medium gain: 0
Amount of simulations where final trading capital is minimum gain: 0
Amount of simulations where final trading capital is lower than initial investment: 1
